OrderID,CustomerName,Segment,Category,Sales,Profit
ORD-0805,Laurel Beltran,Home Office,Furniture,22.336,7.8176
ORD-0805,Laurel Beltran,Home Office,Office Supplies,7.488,-5.2416
ORD-0290,Theresa Swint,Corporate,Office Supplies,2.502,-1.7514
ORD-0280,Nathan Mautz,Home Office,Office Supplies,48.91,22.9877
ORD-1032,Beth Thompson,Home Office,Furniture,1487.04,148.704
ORD-1032,Beth Thompson,Home Office,Furniture,303.25,63.6825
ORD-1032,Beth Thompson,Home Office,Office Supplies,270.72,78.5088
ORD-0907,Dianna Arnett,Home Office,Office Supplies,6.24,0.546
ORD-0907,Dianna Arnett,Home Office,Office Supplies,10.368,3.6288
ORD-0256,Lena Creighton,Consumer,Technology,302.376,37.797
ORD-0772,Aleksandra Gannaway,Corporate,Furniture,230.28,23.028
ORD-0353,Marc Harrigan,Home Office,Office Supplies,21.4,6.206
ORD-0772,Aleksandra Gannaway,Corporate,Office Supplies,18.288,5.715
ORD-0353,Marc Harrigan,Home Office,Office Supplies,12.6,5.796
ORD-0379,Muhammed Yedwab,Corporate,Office Supplies,5.34,1.4952
ORD-0379,Muhammed Yedwab,Corporate,Office Supplies,20.86,9.387
ORD-0379,Muhammed Yedwab,Corporate,Office Supplies,3.15,1.512
ORD-0683,George Bell,Corporate,Office Supplies,6.912,2.5056
ORD-0379,Muhammed Yedwab,Corporate,Office Supplies,497.61,129.3786
ORD-0683,George Bell,Corporate,Office Supplies,177.568,-37.7332
ORD-0683,George Bell,Corporate,Office Supplies,27.096,2.0322
ORD-0583,David Smith,Corporate,Technology,159.98,57.5928
ORD-0561,Arianne Irving,Consumer,Technology,1679.96,125.997
ORD-0224,Laura Armstrong,Corporate,Furniture,561.584,70.198
ORD-0717,Harry Greene,Consumer,Furniture,51.96,12.99
ORD-0604,Lauren Leatherbury,Consumer,Furniture,17.46,5.9364
ORD-0717,Harry Greene,Consumer,Office Supplies,17.94,8.6112
ORD-0224,Laura Armstrong,Corporate,Office Supplies,99.92,-1.249
ORD-0375,Katherine Hughes,Consumer,Technology,19.98,5.1948
ORD-0949,Justin MacKendrick,Consumer,Office Supplies,174.95,45.487
ORD-0949,Justin MacKendrick,Consumer,Office Supplies,826.0,214.76
ORD-0887,Tamara Manning,Consumer,Technology,47.79,16.2486
ORD-0329,Andrew Roberts,Consumer,Office Supplies,26.136,1.9602
ORD-0456,Cari Schnelling,Consumer,Technology,479.984,89.997
ORD-0624,Nathan Cano,Consumer,Office Supplies,10.896,3.9498
ORD-0624,Nathan Cano,Consumer,Office Supplies,40.176,14.5638
ORD-0541,Joni Sundaresam,Home Office,Office Supplies,21.56,10.3488
ORD-0877,Andrew Allen,Consumer,Furniture,27.46,9.8856
ORD-0782,Bill Shonely,Corporate,Furniture,12.18,3.8976
ORD-0782,Bill Shonely,Corporate,Office Supplies,57.68,19.0344
ORD-0282,Nat Carroll,Consumer,Office Supplies,37.84,2.838
ORD-0369,Paul MacIntyre,Consumer,Office Supplies,46.8,21.06
ORD-0282,Nat Carroll,Consumer,Office Supplies,5.472,1.8468
ORD-0258,Emily Burns,Consumer,Furniture,127.869,-9.1335
ORD-1021,Peter Fuller,Consumer,Office Supplies,6.56,1.9024
ORD-0283,Giulietta Dortch,Corporate,Office Supplies,11.88,5.346
ORD-0283,Giulietta Dortch,Corporate,Office Supplies,35.44,16.6568
ORD-1021,Peter Fuller,Consumer,Office Supplies,24.56,11.5432
ORD-1021,Peter Fuller,Consumer,Office Supplies,9.42,4.239
ORD-0954,Katharine Harms,Corporate,Office Supplies,45.248,3.9592
ORD-0872,Steve Nguyen,Home Office,Office Supplies,107.94,30.2232
ORD-0415,Harold Pawlan,Home Office,Office Supplies,140.736,52.776
ORD-0872,Steve Nguyen,Home Office,Office Supplies,5.78,2.7166
ORD-1018,Carol Triggs,Consumer,Furniture,872.32,244.2496
ORD-1018,Carol Triggs,Consumer,Furniture,194.25,-38.85
ORD-1018,Carol Triggs,Consumer,Office Supplies,8.64,2.5056
ORD-1018,Carol Triggs,Consumer,Office Supplies,16.14,7.9086
ORD-0024,Carol Triggs,Consumer,Furniture,872.32,244.2496
ORD-0024,Carol Triggs,Consumer,Furniture,194.25,-38.85
ORD-0024,Carol Triggs,Consumer,Office Supplies,8.64,2.5056
ORD-0024,Carol Triggs,Consumer,Office Supplies,16.14,7.9086
ORD-0350,Kean Thornton,Consumer,Technology,1799.97,239.996
ORD-0931,Sean Braxton,Corporate,Office Supplies,9.45,4.536
ORD-0931,Sean Braxton,Corporate,Office Supplies,20.65,9.499
ORD-0931,Sean Braxton,Corporate,Office Supplies,45.36,21.7728
ORD-0931,Sean Braxton,Corporate,Office Supplies,83.25,14.985
ORD-0134,Patrick Gardner,Consumer,Technology,167.97,40.3128
ORD-0134,Patrick Gardner,Consumer,Technology,67.8,4.068
ORD-0315,Art Foster,Consumer,Furniture,349.965,-216.9783
ORD-0151,Greg Matthias,Consumer,Furniture,256.784,32.098
ORD-0315,Art Foster,Consumer,Office Supplies,22.32,5.301
ORD-0942,Arianne Irving,Consumer,Office Supplies,158.13,77.4837
ORD-0151,Greg Matthias,Consumer,Office Supplies,39.96,19.1808
ORD-0151,Greg Matthias,Consumer,Office Supplies,41.04,11.0808
ORD-0151,Greg Matthias,Consumer,Technology,1432.0,125.3
ORD-0942,Arianne Irving,Consumer,Technology,43.6,4.36
ORD-0836,Victoria Wilson,Corporate,Furniture,1212.96,-69.312
ORD-0167,Paul Gonzalez,Consumer,Furniture,66.112,-84.2928
ORD-0505,Brooke Gillingham,Corporate,Office Supplies,35.91,9.6957
ORD-0386,Harold Dahlen,Home Office,Office Supplies,104.58,-172.557
ORD-0386,Harold Dahlen,Home Office,Office Supplies,17.472,5.6784
ORD-0666,Raymond Messe,Consumer,Technology,46.864,7.6154
ORD-0167,Paul Gonzalez,Consumer,Technology,58.112,7.264
ORD-0167,Paul Gonzalez,Consumer,Technology,100.792,6.2995
ORD-0498,Hunter Lopez,Consumer,Furniture,34.79,10.7849
ORD-0885,Kean Thornton,Consumer,Furniture,700.056,-130.0104
ORD-0308,Aaron Hawkins,Corporate,Furniture,279.456,20.9592
ORD-0682,Erica Hernandez,Home Office,Office Supplies,398.352,-331.96
ORD-0682,Erica Hernandez,Home Office,Office Supplies,7.104,2.3976
ORD-0308,Aaron Hawkins,Corporate,Office Supplies,8.0,3.84
ORD-1035,Alejandro Grove,Consumer,Office Supplies,55.5,9.99
ORD-0323,Naresj Patel,Consumer,Technology,149.97,52.4895
ORD-0208,Anthony Johnson,Corporate,Furniture,310.88,23.316
ORD-0468,Pauline Webber,Corporate,Furniture,232.88,17.466
ORD-0973,Cindy Chapman,Consumer,Technology,56.4,3.384
ORD-0790,Pete Armstrong,Home Office,Office Supplies,91.68,45.84
ORD-0988,Ted Trevino,Consumer,Furniture,149.232,3.7308
ORD-0988,Ted Trevino,Consumer,Office Supplies,15.936,5.7768
ORD-0602,George Ashbrook,Consumer,Office Supplies,3.984,1.4442
ORD-0156,Bruce Stewart,Consumer,Technology,779.796,-168.9558
ORD-0220,John Huston,Consumer,Office Supplies,57.42,26.4132
ORD-0540,Tamara Dahlen,Consumer,Office Supplies,34.2,9.234
ORD-0316,Randy Ferguson,Corporate,Furniture,139.86,60.1398
ORD-0549,Matt Collister,Corporate,Furniture,10.332,-5.9409
ORD-0316,Randy Ferguson,Corporate,Office Supplies,33.28,9.3184
ORD-0316,Randy Ferguson,Corporate,Office Supplies,38.52,11.9412
ORD-0549,Matt Collister,Corporate,Office Supplies,10.368,3.6288
ORD-0549,Matt Collister,Corporate,Office Supplies,66.96,-13.392
ORD-0549,Matt Collister,Corporate,Technology,20.784,-3.6372
ORD-0025,Chuck Clark,Home Office,Furniture,518.27,-97.18
ORD-0025,Chuck Clark,Home Office,Furniture,6.98,3.35
ORD-0025,Chuck Clark,Home Office,Technology,343.2,38.61
ORD-0499,Katherine Hughes,Consumer,Furniture,107.772,-29.2524
ORD-0843,Frank Gastineau,Home Office,Office Supplies,245.88,68.8464
ORD-0180,Bradley Talbott,Home Office,Office Supplies,31.84,10.5072
ORD-0499,Katherine Hughes,Consumer,Office Supplies,18.24,-31.008
ORD-0843,Frank Gastineau,Home Office,Office Supplies,447.86,219.4514
ORD-0368,Mitch Willingham,Corporate,Office Supplies,2715.93,1276.4871
ORD-0499,Katherine Hughes,Consumer,Office Supplies,56.064,21.024
ORD-0499,Katherine Hughes,Consumer,Office Supplies,4.832,1.6308
ORD-0843,Frank Gastineau,Home Office,Office Supplies,17.94,8.7906
ORD-0368,Mitch Willingham,Corporate,Technology,617.97,173.0316
ORD-0020,Frank Gastineau,Home Office,Office Supplies,245.88,68.8464
ORD-0020,Frank Gastineau,Home Office,Office Supplies,447.86,219.4514
ORD-0020,Frank Gastineau,Home Office,Office Supplies,17.94,8.7906
ORD-0736,Evan Henry,Consumer,Technology,135.98,33.995
ORD-0736,Evan Henry,Consumer,Technology,44.95,12.586
ORD-0625,Greg Tran,Consumer,Office Supplies,208.16,56.2032
ORD-0193,Andrew Roberts,Consumer,Office Supplies,21.168,2.3814
ORD-0625,Greg Tran,Consumer,Office Supplies,17.96,5.837
ORD-0193,Andrew Roberts,Consumer,Office Supplies,3.282,-2.6256
ORD-0657,Erica Hackney,Consumer,Office Supplies,12.96,6.2208
ORD-0625,Greg Tran,Consumer,Office Supplies,5.04,0.1512
ORD-0193,Andrew Roberts,Consumer,Technology,55.188,-10.1178
ORD-0731,Resi Pölking,Consumer,Office Supplies,116.28,56.9772
ORD-0543,Janet Lee,Consumer,Furniture,29.32,-24.189
ORD-0543,Janet Lee,Consumer,Office Supplies,75.6,-166.32
ORD-0109,Barry Weirich,Consumer,Office Supplies,14.62,6.7252
ORD-0893,Marina Lichtenstein,Corporate,Furniture,290.666,27.3568
ORD-0917,Herbert Flentye,Consumer,Furniture,225.296,22.5296
ORD-0739,Michelle Moray,Consumer,Furniture,359.772,-5.1396
ORD-0739,Michelle Moray,Consumer,Office Supplies,13.392,3.1806
ORD-0534,Dean percer,Home Office,Office Supplies,48.4,23.232
ORD-0739,Michelle Moray,Consumer,Office Supplies,102.624,7.6968
ORD-0893,Marina Lichtenstein,Corporate,Technology,201.584,20.1584
ORD-0893,Marina Lichtenstein,Corporate,Technology,83.984,31.494
ORD-0452,Maya Herman,Corporate,Furniture,567.12,-28.356
ORD-0358,Laurel Elliston,Consumer,Office Supplies,17.46,-30.555
ORD-0452,Maya Herman,Corporate,Office Supplies,359.32,7.1864
ORD-0667,Lena Creighton,Consumer,Technology,99.99,37.9962
ORD-0667,Lena Creighton,Consumer,Technology,1113.504,125.2692
ORD-0234,Magdelene Morse,Consumer,Office Supplies,136.96,51.36
ORD-0627,Patrick Jones,Corporate,Technology,27.6,2.208
ORD-0627,Patrick Jones,Corporate,Technology,57.408,5.7408
ORD-0754,Shahid Shariari,Consumer,Furniture,355.455,-184.8366
ORD-0158,Laurel Workman,Corporate,Office Supplies,235.95,77.8635
ORD-0194,James Galang,Consumer,Office Supplies,70.368,26.388
ORD-0158,Laurel Workman,Corporate,Office Supplies,25.584,8.9544
ORD-0767,Ellis Ballard,Corporate,Office Supplies,13.62,6.129
ORD-0158,Laurel Workman,Corporate,Office Supplies,39.96,17.982
ORD-0687,Mark Cousins,Corporate,Technology,719.976,134.9955
ORD-0158,Laurel Workman,Corporate,Technology,464.0,134.56
ORD-1017,Jim Karlsson,Consumer,Technology,113.73,32.9817
ORD-1017,Jim Karlsson,Consumer,Technology,659.97,197.991
ORD-0568,Dianna Wilson,Home Office,Furniture,2001.86,580.5394
ORD-1012,Liz Thompson,Consumer,Furniture,22.2,9.102
ORD-0568,Dianna Wilson,Home Office,Office Supplies,1503.25,496.0725
ORD-0903,Quincy Jones,Corporate,Office Supplies,65.52,12.376
ORD-0269,Corey Roper,Home Office,Office Supplies,289.2,83.868
ORD-0269,Corey Roper,Home Office,Office Supplies,45.48,20.9208
ORD-0903,Quincy Jones,Corporate,Office Supplies,138.56,66.5088
ORD-0568,Dianna Wilson,Home Office,Office Supplies,25.92,12.4416
ORD-0568,Dianna Wilson,Home Office,Office Supplies,47.88,23.94
ORD-0568,Dianna Wilson,Home Office,Office Supplies,166.72,41.68
ORD-1012,Liz Thompson,Consumer,Technology,881.93,229.3018
ORD-0175,Christine Kargatis,Home Office,Furniture,73.32,21.996
ORD-0117,Stewart Visinsky,Consumer,Office Supplies,8.56,2.6536
ORD-0175,Christine Kargatis,Home Office,Office Supplies,59.808,19.4376
ORD-0117,Stewart Visinsky,Consumer,Office Supplies,356.94,107.082
ORD-0117,Stewart Visinsky,Consumer,Technology,239.97,67.1916
ORD-0985,Richard Eichhorn,Consumer,Furniture,61.544,-40.0036
ORD-0622,Steven Cartwright,Consumer,Furniture,515.88,113.4936
ORD-0703,Ross Baird,Home Office,Office Supplies,15.28,7.4872
ORD-0985,Richard Eichhorn,Consumer,Office Supplies,15.936,5.1792
ORD-0985,Richard Eichhorn,Consumer,Office Supplies,132.696,9.9522
ORD-0831,Bobby Trafton,Consumer,Furniture,353.568,-44.196
ORD-0831,Bobby Trafton,Consumer,Furniture,13.96,6.7008
ORD-0831,Bobby Trafton,Consumer,Furniture,56.96,21.0752
ORD-0831,Bobby Trafton,Consumer,Office Supplies,15.56,4.0456
ORD-0780,Mark Packer,Home Office,Office Supplies,16.224,5.8812
ORD-0937,Grant Thornton,Corporate,Furniture,991.764,-347.1174
ORD-0587,Bryan Mills,Consumer,Office Supplies,13.36,4.9432
ORD-1060,Stewart Visinsky,Consumer,Office Supplies,1.365,-0.91
ORD-0960,Sarah Bern,Consumer,Office Supplies,24.588,-38.1114
ORD-0937,Grant Thornton,Corporate,Office Supplies,149.544,50.4711
ORD-0960,Sarah Bern,Consumer,Office Supplies,13.984,4.7196
ORD-0829,Valerie Takahito,Home Office,Office Supplies,100.24,33.831
ORD-1060,Stewart Visinsky,Consumer,Office Supplies,62.016,22.4808
ORD-0937,Grant Thornton,Corporate,Office Supplies,17.14,4.4564
ORD-0198,Nick Radford,Consumer,Furniture,268.935,-209.7693
ORD-0618,Bart Pistole,Corporate,Office Supplies,12.462,-20.5623
ORD-0240,Katrina Edelman,Corporate,Furniture,170.352,10.647
ORD-0701,Carlos Soltero,Consumer,Furniture,585.552,73.194
ORD-0228,Rick Duston,Consumer,Office Supplies,68.48,25.68
ORD-0228,Rick Duston,Consumer,Office Supplies,1676.88,83.844
ORD-0340,Brosina Hoffman,Consumer,Furniture,48.86,14.1694
ORD-0951,Thomas Seio,Corporate,Furniture,37.4,14.212
ORD-0340,Brosina Hoffman,Consumer,Furniture,1706.184,85.3092
ORD-0576,Frank Olsen,Consumer,Furniture,1441.3,245.021
ORD-0340,Brosina Hoffman,Consumer,Office Supplies,114.9,34.47
ORD-0597,Carl Weiss,Home Office,Office Supplies,70.368,6.1572
ORD-0951,Thomas Seio,Corporate,Office Supplies,18.06,4.6956
ORD-0340,Brosina Hoffman,Consumer,Office Supplies,7.28,1.9656
ORD-0600,Chuck Magee,Consumer,Office Supplies,23.1,10.626
ORD-0340,Brosina Hoffman,Consumer,Office Supplies,18.504,5.7825
ORD-0951,Thomas Seio,Corporate,Office Supplies,79.14,36.4044
ORD-0600,Chuck Magee,Consumer,Office Supplies,7.36,0.1472
ORD-0597,Carl Weiss,Home Office,Technology,63.984,10.3974
ORD-0597,Carl Weiss,Home Office,Technology,7.992,0.5994
ORD-0340,Brosina Hoffman,Consumer,Technology,911.424,68.3568
ORD-0340,Brosina Hoffman,Consumer,Technology,907.152,90.7152
ORD-0742,Heather Kirkland,Corporate,Office Supplies,491.55,240.8595
ORD-0326,Filia McAdams,Corporate,Office Supplies,14.52,4.7916
ORD-0688,Sharelle Roach,Home Office,Furniture,212.94,57.4938
ORD-0700,Kelly Lampkin,Corporate,Furniture,797.944,-56.996
ORD-0700,Kelly Lampkin,Corporate,Furniture,99.918,-18.5562
ORD-0700,Kelly Lampkin,Corporate,Office Supplies,8.568,-14.5656
ORD-0495,Pamela Stobb,Consumer,Office Supplies,36.544,11.8768
ORD-0632,Sonia Cooley,Consumer,Furniture,647.84,32.392
ORD-0312,Chloris Kastensmidt,Consumer,Office Supplies,35.0,10.5
ORD-0312,Chloris Kastensmidt,Consumer,Office Supplies,39.552,14.3376
ORD-0312,Chloris Kastensmidt,Consumer,Office Supplies,41.4,19.458
ORD-0744,Gary Hwang,Consumer,Furniture,6.24,2.6208
ORD-0744,Gary Hwang,Consumer,Office Supplies,3266.376,1061.5722
ORD-0744,Gary Hwang,Consumer,Office Supplies,17.9,8.95
ORD-0892,Jennifer Ferguson,Consumer,Office Supplies,62.016,22.4808
ORD-0174,Duane Benoit,Consumer,Technology,65.97,31.0059
ORD-0446,Mick Crebagga,Consumer,Technology,139.8,12.2325
ORD-0026,Neil Cohen,Home Office,Office Supplies,74.352,23.235
ORD-1029,Sam Craven,Consumer,Furniture,193.0656,-19.8744
ORD-0297,Corey-Lock,Consumer,Office Supplies,471.9,155.727
ORD-0297,Corey-Lock,Consumer,Office Supplies,3.52,1.6896
ORD-1029,Sam Craven,Consumer,Office Supplies,3.392,-5.088
ORD-1029,Sam Craven,Consumer,Office Supplies,11.648,4.0768
ORD-1029,Sam Craven,Consumer,Office Supplies,15.552,5.4432
ORD-1029,Sam Craven,Consumer,Office Supplies,509.488,-127.372
ORD-1029,Sam Craven,Consumer,Technology,418.8,-97.72
ORD-1029,Sam Craven,Consumer,Technology,201.584,20.1584
ORD-0653,Natalie Webber,Consumer,Furniture,3.984,0.6474
ORD-0359,Naresj Patel,Consumer,Furniture,104.01,14.5614
ORD-0548,Toby Braunhardt,Consumer,Office Supplies,59.7,26.865
ORD-0653,Natalie Webber,Consumer,Office Supplies,44.416,3.8864
ORD-0518,Dave Brooks,Consumer,Office Supplies,3.76,1.0904
ORD-0702,Raymond Messe,Consumer,Office Supplies,21.4,6.206
ORD-0653,Natalie Webber,Consumer,Office Supplies,9.006,-7.2048
ORD-0957,Stewart Visinsky,Consumer,Office Supplies,11.088,-8.1312
ORD-0957,Stewart Visinsky,Consumer,Office Supplies,25.164,-16.776
ORD-0653,Natalie Webber,Consumer,Office Supplies,24.896,8.4024
ORD-0548,Toby Braunhardt,Consumer,Office Supplies,19.65,9.039
ORD-0359,Naresj Patel,Consumer,Office Supplies,36.84,10.3152
ORD-0653,Natalie Webber,Consumer,Technology,95.968,28.7904
ORD-0653,Natalie Webber,Consumer,Technology,206.991,-172.4925
ORD-0709,James Galang,Consumer,Technology,1214.85,352.3065
ORD-0359,Naresj Patel,Consumer,Technology,284.82,74.0532
ORD-0548,Toby Braunhardt,Consumer,Technology,617.97,160.6722
ORD-0518,Dave Brooks,Consumer,Technology,1322.93,357.1911
ORD-0874,Anna Andreadi,Consumer,Furniture,853.93,0.0
ORD-0874,Anna Andreadi,Consumer,Furniture,170.058,-4.8588
ORD-0590,Toby Braunhardt,Consumer,Office Supplies,8.226,-6.0324
ORD-0458,Dianna Vittorini,Consumer,Office Supplies,501.81,0.0
ORD-0458,Dianna Vittorini,Consumer,Office Supplies,161.94,9.7164
ORD-0713,Joel Eaton,Consumer,Technology,196.752,56.5662
ORD-0874,Anna Andreadi,Consumer,Technology,82.782,-15.1767
ORD-0542,Denise Leinenbach,Consumer,Office Supplies,20.016,1.7514
ORD-0542,Denise Leinenbach,Consumer,Office Supplies,3.104,0.3492
ORD-0480,Brian Stugart,Consumer,Technology,86.376,1.0797
ORD-0944,Liz Pelletier,Consumer,Furniture,4.272,0.9612
ORD-0935,Noel Staavos,Corporate,Furniture,447.84,11.196
ORD-0993,Grace Kelly,Corporate,Office Supplies,9.328,0.8162
ORD-0993,Grace Kelly,Corporate,Office Supplies,71.632,17.908
ORD-0993,Grace Kelly,Corporate,Technology,263.96,19.797
ORD-0173,Liz MacKendrick,Consumer,Furniture,85.98,22.3548
ORD-0173,Liz MacKendrick,Consumer,Office Supplies,306.2,0.0
ORD-0173,Liz MacKendrick,Consumer,Technology,223.96,53.7504
ORD-0693,Cynthia Arntzen,Consumer,Furniture,1228.465,0.0
ORD-0693,Cynthia Arntzen,Consumer,Office Supplies,3.168,-2.4288
ORD-0693,Cynthia Arntzen,Consumer,Office Supplies,31.086,-22.7964
ORD-0901,Rob Williams,Corporate,Office Supplies,6.08,3.04
ORD-0693,Cynthia Arntzen,Consumer,Office Supplies,41.472,14.5152
ORD-0693,Cynthia Arntzen,Consumer,Office Supplies,335.52,117.432
ORD-1016,Dan Lawera,Consumer,Office Supplies,32.76,3.6855
ORD-0279,Jim Karlsson,Consumer,Office Supplies,13.92,4.872
ORD-0412,Cari Schnelling,Consumer,Office Supplies,6.6,2.904
ORD-0241,Anthony Rawles,Corporate,Office Supplies,32.4,10.368
ORD-0432,Russell Applegate,Consumer,Office Supplies,5.248,1.64
ORD-0761,Helen Abelman,Consumer,Office Supplies,334.768,108.7996
ORD-0412,Cari Schnelling,Consumer,Office Supplies,2.688,0.84
ORD-0352,Michael Stewart,Corporate,Office Supplies,21.312,7.1928
ORD-0838,Brian DeCherney,Consumer,Office Supplies,310.688,108.7408
ORD-0352,Michael Stewart,Corporate,Office Supplies,25.92,9.072
ORD-0956,Laurel Workman,Corporate,Office Supplies,5.184,-3.6288
ORD-0850,Dorris liebe,Corporate,Office Supplies,19.92,6.972
ORD-0956,Laurel Workman,Corporate,Technology,575.92,71.99
ORD-0219,Eric Hoffmann,Consumer,Office Supplies,5.58,2.1762
ORD-0219,Eric Hoffmann,Consumer,Technology,73.98,19.9746
ORD-0391,Katrina Edelman,Corporate,Office Supplies,32.432,3.2432
ORD-0660,Maxwell Schwartz,Consumer,Office Supplies,15.6,7.644
ORD-0391,Katrina Edelman,Corporate,Office Supplies,177.536,62.1376
ORD-0660,Maxwell Schwartz,Consumer,Office Supplies,21.84,10.92
ORD-0152,Don Miller,Corporate,Furniture,19.52,5.368
ORD-0152,Don Miller,Corporate,Furniture,213.216,15.9912
ORD-0847,David Wiener,Corporate,Office Supplies,4.368,0.3822
ORD-0211,Dennis Pardue,Home Office,Office Supplies,180.96,67.86
ORD-0152,Don Miller,Corporate,Office Supplies,9.81,-6.867
ORD-0913,Michael Chen,Consumer,Office Supplies,14.62,6.8714
ORD-0913,Michael Chen,Consumer,Office Supplies,19.44,9.3312
ORD-0953,Dan Campbell,Consumer,Office Supplies,281.424,-35.178
ORD-0953,Dan Campbell,Consumer,Office Supplies,220.776,-44.1552
ORD-0913,Michael Chen,Consumer,Technology,479.97,163.1898
ORD-0773,Becky Castell,Home Office,Furniture,478.48,47.848
ORD-0608,Emily Phan,Consumer,Technology,559.992,174.9975
ORD-0662,John Lee,Consumer,Furniture,172.186,-46.7362
ORD-0662,John Lee,Consumer,Furniture,69.008,12.0764
ORD-0809,Michelle Huthwaite,Consumer,Furniture,63.882,10.647
ORD-0104,Ed Braxton,Corporate,Furniture,502.488,-87.9354
ORD-0104,Ed Braxton,Corporate,Office Supplies,196.704,68.8464
ORD-0303,Darrin Sayre,Home Office,Furniture,119.833,7.049
ORD-0303,Darrin Sayre,Home Office,Office Supplies,5.56,2.224
ORD-0303,Darrin Sayre,Home Office,Office Supplies,14.304,4.6488
ORD-0314,Gary Hansen,Home Office,Office Supplies,41.904,14.1426
ORD-0314,Gary Hansen,Home Office,Office Supplies,2.88,1.4112
ORD-1005,Brian Moss,Corporate,Office Supplies,14.352,4.485
ORD-0303,Darrin Sayre,Home Office,Office Supplies,32.4,15.552
ORD-1005,Brian Moss,Corporate,Office Supplies,10.368,3.6288
ORD-0314,Gary Hansen,Home Office,Office Supplies,23.92,4.0664
ORD-0980,Laura Armstrong,Corporate,Furniture,854.94,213.735
ORD-0980,Laura Armstrong,Corporate,Furniture,124.11,52.1262
ORD-0588,Mark Hamilton,Consumer,Office Supplies,18.28,6.398
ORD-0980,Laura Armstrong,Corporate,Office Supplies,14.4,7.056
ORD-0980,Laura Armstrong,Corporate,Office Supplies,177.2,83.284
ORD-0435,Michael Nguyen,Consumer,Office Supplies,10.368,3.6288
ORD-0588,Mark Hamilton,Consumer,Office Supplies,49.12,23.0864
ORD-0435,Michael Nguyen,Consumer,Technology,575.968,43.1976
ORD-0980,Laura Armstrong,Corporate,Technology,197.97,57.4113
ORD-1023,Jamie Kunitz,Consumer,Technology,164.85,47.8065
ORD-0560,Clay Ludtke,Consumer,Furniture,123.136,13.8528
ORD-0961,Paul Van Hugh,Home Office,Furniture,512.358,-14.6388
ORD-0537,Alyssa Crouse,Corporate,Furniture,698.352,-17.4588
